-0.948719,-0.63054,-1.05192,0.256284,-0.181914,-0.173963,-0.888052,0.134998,-1.60528,-0.105712,0.34233,-1.9966,-0.575929,0.116439,-1.29617,-0.276983,0.384001,0.0234588,0.473922,-0.0335052,-0.664275,-0.122215,0.016014,-1.07593,-0.127123,-1.01045,0.164406,-2.3265,-0.779923,-1.25986,-1.94638,0.32912,-1.86507,-0.56304,-1.00863,-0.154553,0.654393,0.025544,-1.04012,0.0503028,-1.27319,-0.170421,0.693517,0.958627,-1.62897,-0.0775252,-0.639311,1.29412,-0.132391,-0.477812,-0.0661332,-1.30629,-0.118092,-0.199667,-0.65531,-0.0168723,-1.46688,-0.04123,0.399324,-1.15693,-0.715001,0.995692,0.628245,-1.14633,-0.732727,1.44889,-1.5997,0.983705,1.06709,0.0801018,-0.0107609,0.0041913,-1.69284,-0.050318,-0.0904508,0.627955,1.45376,0.0145571,0.25516,-2.47272,-0.206614,1.47563,-0.0382415,-1.55761,0.837438,-0.492212,-0.0028783,-0.268689,-1.9652,0.0459459,0.614627,-1.52511,0.132341,-0.722844,-0.0766673,-0.0511389,-0.014247,-0.131683,-0.963302,-0.15066,-1.15542,0.624911,-0.319267,0.858397,-1.31192,0.253951,-0.114872,-1.39212,-0.0615011,-0.269224,0.913517,0.0295908,1.13288,-1.78266,-0.0766296,-1.13887,-0.237134,1.26397,1.47018,-0.53786,-0.55136,0.0432459,-1.45285,0.0191048,-1.01853,0.988462,-1.49795,-0.099183,1.72937,-1.77503,1.2661,-0.207651,-1.22972,-1.85953,0.191934,-1.87548,-0.0877737,0.656204,0.023698,-1.94274,-0.202807,0.139078,-2.17066,0.0234274,0.434475,-0.303937,0.00036949,-0.132515,0.641039,-0.248837,-1.33147,0.0452057,-0.098081,0.084531,1.27556,0.0531646,0.182345,-0.10515,-1.18069,-1.5357,-0.622986,0.0428974,0.436687,0.164994,0.810911,0.10546,-0.0496289,0.222796,-0.00762236,0.133074,0.974701,0.119697,0.0357166,-0.998802,-1.13954,-0.64735,-0.946274,0.128705,0.0851109,-0.297027,-0.160919,0.991896,-0.00766374,0.223978,0.233325,-0.154184,-1.53688,0.00926563,-0.598684,-1.70203,0.429527,0.385421,-0.494992,1.03687,-0.623503,-0.403293,-0.0976276,1.33095,-0.417599,0.0290669,
0.840399,-0.0400197,-0.789272,-0.520511,-0.0694384,0.108153,-1.15701,0.12841,0.169145,-0.897948,-1.26899,0.0255776,-2.09857,0.164263,-1.42047,-1.36611,-0.070246,0.523089,0.867828,-0.217987,-0.637492,-0.833882,-1.5757,-1.09439,0.0980119,0.875018,-0.515775,0.303107,-0.141874,-0.0654129,-0.597931,0.716117,0.591437,-0.143894,0.135979,-0.985024,0.249203,0.0791696,-0.733981,0.579595,-1.28795,-0.272923,0.909056,0.580805,0.779701,-0.263199,0.0727934,0.881593,0.141977,-0.688413,-0.224999,0.054464,-0.583238,-0.851559,0.813989,-0.0357883,0.630482,0.588803,1.16734,0.0480609,0.56308,0.0496036,1.05553,-0.210362,1.63408,1.12083,-0.563758,1.13253,0.759682,-0.160322,0.564744,-0.244374,0.203285,-0.538128,-1.12052,-0.341412,0.81576,-1.13972,-0.711443,-0.666221,-0.0608415,-0.226718,0.355692,0.0479904,1.22971,-0.650602,-2.01116,-0.864256,0.026918,0.153473,1.99077,-0.891695,0.289026,0.35285,-0.0578485,-0.0750765,-0.594057,0.422471,0.897076,1.45156,1.16986,-0.50069,-1.02603,-1.35756,-0.177704,0.346076,-0.279881,-0.664558,-0.306739,-0.072711,0.570895,-0.822237,-0.988305,-0.239344,-0.350416,0.146831,-0.810301,0.420333,0.855782,-0.815925,-0.935598,-1.56374,0.633682,-0.596068,0.31585,-0.304967,0.157051,-0.380918,1.11378,-1.5912,-1.05716,-0.175201,0.101094,-1.10258,-0.274417,0.556594,0.327209,-0.0241115,-0.873716,0.316385,0.209673,0.019074,-1.76684,0.139052,-0.16835,1.0481,-1.02144,-0.449445,-0.520962,-0.0324854,1.24652,0.255619,-0.121916,-0.0394475,-1.08154,-0.168592,-0.0603752,0.655139,0.367352,-0.391241,-0.870468,-1.36466,1.15522,-0.203874,-1.80288,-0.0250322,-0.436098,0.176265,0.268231,-1.63299,-1.32429,-0.0533592,-1.39419,0.432925,0.0396493,0.0254614,-1.18836,-0.818406,-0.148649,0.753872,0.208375,-1.46327,-2.31651,-0.846158,0.00801979,1.19113,-1.09764,-0.627608,0.189267,-0.428265,-0.481566,0.989331,-0.278512,0.16012,0.445991,0.139762,-1.36855,-0.228006,0.505132,-0.0236314,
0.439491,0.051895,-0.567861,0.722874,-1.44534,0.326951,-1.1565,0.0450193,0.286293,0.137727,0.471532,-1.44181,1.08325,0.423959,-0.424745,-0.562308,0.190136,0.183589,-0.63911,-0.477286,-0.538249,0.0777673,-0.67582,0.941127,0.0534021,1.04328,0.159687,0.315665,0.303127,-0.278196,-2.12725,0.22245,-0.551867,-0.246243,0.378526,-0.127448,-1.39219,0.346579,0.279611,-0.0544004,-1.06519,0.0582926,-0.967689,0.029943,-0.08708,-0.0154168,-0.192543,-1.5375,0.301843,-0.0168069,-0.00810483,0.580067,-2.08303,-0.885617,-1.14814,0.0936822,-0.839993,0.715086,0.246255,-1.3805,-0.270259,0.325277,-2.13927,-0.0238365,-1.73834,-1.89653,-1.08659,0.0651234,-0.030849,-0.360563,0.238709,-1.14981,-1.2447,-0.0327336,0.0823055,0.387626,1.02744,-0.110369,-0.100801,-1.29947,-0.0179211,-1.82879,-0.70373,-0.764747,-1.43463,0.338671,-0.334285,0.420721,0.480624,0.410512,-0.655296,-0.175806,0.26205,-1.15737,0.275435,0.00817913,0.633082,-1.83112,-0.649746,-0.309357,0.279565,0.135322,-0.163272,0.592763,-1.2311,-1.8125,-0.0203936,0.420245,-0.138866,0.277365,-2.01069,-0.0652551,-1.81741,0.26925,0.204313,0.357764,0.28712,-1.97161,-0.776483,-1.41921,-0.170642,0.0233423,-2.23696,-0.362535,0.555433,-1.19888,-1.34397,0.50486,1.50487,0.325121,-0.928982,0.271801,0.126559,0.361414,-1.90194,0.69846,0.15436,-0.534974,0.124706,0.525812,-0.130134,-0.251613,-0.295121,-0.0675464,-1.877,-0.0724173,-0.121482,0.01804,-0.197031,-0.0406819,0.909652,-1.03302,0.112202,0.338246,-0.473289,-1.44648,-0.16875,0.285311,-1.71284,0.84445,-0.302182,-1.03241,-1.38647,-0.770025,0.479034,-1.00113,-0.381285,0.38595,-1.49606,-0.665541,-0.0564087,0.128983,0.808583,-1.50044,-0.175088,-0.335497,0.359745,-0.75007,-0.129515,0.698234,-1.11699,-1.01642,-1.04523,0.935857,-0.0386466,-0.0728693,-1.20732,-0.0542715,0.587389,-1.60234,0.218908,-1.41149,-0.671414,0.295899,-1.6106,0.449265,-1.24461,0.281396,-1.06051,0.201361,
-0.798924,0.205196,-0.623099,-1.51589,0.609859,-0.58788,-1.11647,-0.227386,-1.08266,0.0211614,1.04219,-1.60952,0.498994,-0.248904,0.755474,0.391564,0.377629,-0.13048,-0.261689,-0.159149,-0.0292056,-1.46336,-0.321649,-1.45482,-0.383801,-0.47878,-0.185759,0.443448,0.233871,0.0129362,0.907747,-0.293577,0.452409,-0.170196,-0.122221,-0.0853715,-1.6495,-1.03393,-0.918286,-0.881404,0.897657,-0.126806,0.0789104,0.393379,-1.61772,-0.362322,0.351885,-0.116409,0.298728,0.204969,0.0246324,0.49431,-0.350836,0.0742698,1.45477,0.217857,0.0723465,-0.916779,-1.31501,0.128827,-0.0602382,0.402487,-1.30116,-1.84452,-1.0084,-1.07721,-1.2537,0.387254,-0.796283,-0.12748,0.466819,-1.72812,0.949151,-0.332011,0.125229,-0.633529,-0.342048,-0.00306071,-1.3254,0.35204,0.150657,0.747342,1.03961,-0.213812,-1.30579,-0.250585,0.16162,0.749981,-1.55608,0.190464,-1.60543,-0.115835,0.214949,-0.508719,-0.273179,-0.0914984,-0.443938,-1.96336,-0.00035716,-0.235333,-0.508313,0.149406,-0.685539,-1.84134,1.02028,-1.74061,-0.151143,-1.55025,0.024034,-0.0596205,-1.45046,0.183434,0.402183,0.465178,0.0351406,0.444665,0.0772493,0.251611,0.0610059,0.0936414,-0.89881,-0.0964017,-0.00803749,-0.101936,0.45852,-0.05642,-0.812303,-0.761219,-0.95765,0.40964,0.511677,-1.11865,0.181802,-1.141,0.641966,0.511126,-0.332187,0.492536,0.359166,0.39248,0.138034,-1.8574,0.630268,0.0903902,0.574563,-1.49026,-0.2678,-0.0388571,0.00598626,0.112163,0.840033,0.349343,0.116406,0.216232,-1.00024,-0.571661,-0.18596,0.454324,-0.240757,-1.84641,-1.26217,-0.05609,0.157832,0.494933,-1.9901,0.357422,0.074527,0.190558,-1.17323,-0.388046,-0.775091,-0.607985,0.32318,0.279268,-1.88963,0.281029,-0.614117,0.459466,-0.0716207,-1.0724,0.340157,-1.26182,-2.21007,-1.89027,-1.70996,0.353808,-1.26314,0.0104078,0.512559,-1.56595,0.486498,-0.0706582,-0.182585,-1.42898,0.0693355,-1.13194,0.0982628,-0.0662445,0.304581,-1.83492,
-1.44976,0.719279,-0.389811,-2.09774,0.0237952,-1.46043,-2.20474,0.143454,-1.4362,-0.176658,0.83983,0.176191,-1.29884,0.00874118,0.0151325,0.471452,0.136625,-2.35926,0.357716,-0.109741,0.235858,0.0576278,-0.893405,-0.679724,0.180811,-1.56997,-1.81485,-1.75851,0.468747,0.391608,-0.734796,-0.426548,-0.437647,0.770888,-0.137126,0.213372,-0.0508523,0.166033,0.44628,-1.50221,0.909198,0.0680898,0.29969,-0.555505,-0.731399,-0.0957463,-1.02028,-2.00805,0.431302,0.453658,-0.0201956,0.113672,-1.77084,0.182084,0.610993,0.236348,-0.575861,0.265063,-0.12012,0.0916286,-0.390224,-1.98081,0.0327131,0.350081,-1.19565,-1.987,0.452023,0.9192,-1.40967,0.764207,-1.51753,0.00886691,0.496225,0.180331,-0.603905,-1.19403,-0.588219,-0.224278,-0.51123,-0.485308,0.348389,-0.831921,-1.19852,0.453579,0.617942,-0.649189,0.216506,-0.0186246,-1.08836,0.651648,0.340302,1.15535,-0.0675699,0.328732,0.209561,0.151901,0.157607,-1.28793,-0.137053,0.853821,-0.20345,-2.45072,-1.30346,0.32957,-1.01558,0.446657,-1.75307,-0.580153,0.0481975,0.170447,0.440385,0.0664372,0.688065,-1.67529,0.183677,-1.8997,-1.34586,0.306746,-0.722652,-0.181788,0.497564,0.0967874,-0.334337,-0.452816,-0.904345,0.86393,0.157277,0.027631,0.61144,-0.266999,0.329495,0.0623634,-0.966725,-0.180748,0.249811,1.28552,0.333796,-1.09657,-2.01306,-0.316799,0.165663,0.0521242,0.548843,-0.298472,-0.00120893,0.391479,0.253301,0.0236404,-1.57009,-1.61086,-0.503334,-0.722605,-0.0708407,-0.0978528,-1.00575,-0.757564,-0.00324381,1.23294,-0.270221,-0.902673,-1.21096,0.111433,-1.37297,-0.482196,0.135337,0.0618245,-0.178652,0.25509,0.0178152,0.146877,1.54034,-1.08054,0.27819,-0.500293,0.113559,-2.12442,-1.22161,-0.746944,0.177733,1.2159,-1.86924,0.987604,0.124838,0.615384,-0.694769,0.689104,-1.51496,-1.7334,-0.959862,-0.372262,-1.98508,-0.590093,-0.191853,0.234584,-1.91822,-0.260596,0.490157,-0.623072,-0.42873,-1.77128,
0.133078,-1.89006,0.387984,0.7985,-0.0475106,-1.01925,-0.371642,0.0754957,0.426519,-0.0847626,0.150146,-0.00997929,0.578559,0.287828,0.554685,0.288035,-0.190897,-0.552972,-0.0926279,0.119226,0.961402,-0.188117,-0.780416,0.767471,-0.381215,-0.246394,-1.57735,0.428588,-0.317472,0.489963,-1.38192,0.76659,-1.29783,0.617233,0.595554,0.0631603,-0.0813156,-2.0089,-0.875835,0.192998,-0.315965,-0.443741,0.777501,-0.75496,1.59173,-0.0609627,-0.289075,-0.847833,0.180179,0.5223,-0.101626,-1.14706,0.0894368,-0.17676,0.638618,-0.494143,-1.4733,0.151329,0.492113,0.360092,-0.351385,-0.0828778,0.693332,-1.50307,1.22364,0.416563,-1.41323,-1.15168,-1.19477,-0.300786,-1.47065,0.0364695,-1.45963,0.0917699,-0.343197,-0.520638,-0.62829,-0.208538,0.235232,0.327459,-0.158206,-0.0011168,-0.612032,-0.002065,0.521822,0.0273029,0.150397,0.240754,-2.19707,0.335599,1.31295,0.542374,0.39203,0.0134454,-0.106993,-0.0276829,0.759469,0.320391,-1.21059,-1.06303,-0.797197,-1.66575,0.889837,-1.14553,-1.79262,0.688774,-0.618551,1.60552,-0.300798,-0.196426,-0.374117,-0.364668,0.00665972,-0.00571755,-0.0670147,0.35495,0.414809,-0.653998,1.18435,0.100179,0.460326,0.0259463,0.900116,-0.0960426,0.829199,0.122949,0.331286,-0.100809,-1.0677,-0.988691,-1.88689,-1.6633,-0.11192,-1.2097,0.0852625,0.248912,-1.10595,0.025602,-0.0384415,0.620042,-0.305914,0.238706,0.379107,0.278674,-0.63563,-0.909632,0.099538,-0.139078,-1.84569,-0.109773,-2.09928,0.230752,-0.0815714,-0.151231,-0.672157,0.606083,-0.201864,-0.925592,0.264065,-0.970297,0.609111,-2.16269,0.695739,-0.730922,-1.48317,0.155823,-0.145389,-0.565298,-0.252428,0.375059,0.837447,-0.454747,-0.885086,-0.0902875,0.240574,-1.34292,1.26031,0.126263,-0.221936,-1.66649,-1.32109,0.0817544,0.236651,-0.92113,0.441345,0.123846,-0.672976,-0.0388705,0.646358,-2.0013,-0.550176,-0.641582,0.0773312,-1.08974,-1.41863,-0.615266,-2.02315,0.371702,-0.563817,-1.96893,
-0.665224,0.0739371,0.0560109,-0.100925,-0.316807,-0.411752,0.023348,0.43668,-0.398052,0.0539016,-1.05467,-1.67278,0.326751,0.0869487,-0.609161,0.0403531,0.262504,-1.36553,-0.700522,-0.143082,-1.13417,0.248847,-0.016562,-0.456325,-0.133026,0.342425,-0.0839022,-1.26058,0.501935,-0.372599,-0.129188,0.776562,-0.566558,0.60828,0.129711,0.0750437,-1.84356,0.0534419,0.365787,0.0209268,-0.512222,-0.574698,-1.67952,0.60946,-0.512437,-0.338694,0.385667,0.345876,-2.12354,-0.197852,-0.0263111,-1.80297,0.379428,-0.818447,0.47107,0.0924083,-0.176726,0.18947,-0.548809,-0.227337,0.282081,-0.390736,-0.942465,-0.14658,-0.642253,-1.18147,0.136654,-1.42546,-0.366012,-2.17684,0.225982,-1.1597,-1.20001,0.276785,-0.588816,-0.315064,0.6945,-0.429029,-0.124633,0.354695,-0.634631,-0.812016,-0.506384,0.494969,0.533472,0.0246902,0.111584,0.354528,-0.937894,0.475908,-0.561513,-0.795948,-0.336146,-0.596401,0.140272,-0.224363,-0.274455,0.185092,-0.92702,-1.13843,-0.426284,-1.56303,0.539839,0.242852,-0.662876,0.582717,0.317406,-0.796697,-0.127279,0.195389,-1.73634,-1.46147,0.656904,-0.715526,0.319449,0.052076,-2.3926,-0.483124,-0.481629,0.174974,0.58476,0.0212369,-1.21586,-1.98384,0.287111,0.538724,0.633433,-0.466349,-0.462224,0.157522,-0.543274,-0.0622922,0.267804,0.657197,0.188579,-1.67069,0.160828,0.111942,0.612902,0.100238,0.120367,0.00960461,-2.08921,-0.00322638,-0.193515,-0.445175,-0.749909,0.121932,-0.633941,0.262946,-0.964785,-2.69992,0.267128,-2.13392,-0.114408,-1.28111,-0.04815,-1.6569,0.0823109,-2.25412,-0.0203124,0.139901,0.373379,1.11198,-1.99765,0.168238,-0.391125,-0.834756,-0.175412,0.0764128,-1.27174,0.164858,0.24677,-0.210451,0.310385,-0.555702,-1.29396,0.788274,-0.0522841,-1.66125,-0.621584,-0.410255,-1.3685,-1.59705,0.248535,0.285651,-0.941335,0.126493,0.091195,0.347064,-0.00662948,0.817647,-0.551618,-0.400873,0.464319,0.336246,-1.1557,-0.362627,-0.175437,0.151132,
0.242502,-0.0902192,0.277041,0.384015,0.19671,-0.046331,0.875544,-0.249027,0.342778,0.265671,0.933997,-0.5169,-1.17572,0.374741,-0.915515,0.412898,0.277824,0.134574,-0.807179,-0.726133,-0.48932,-0.828473,-0.725739,-0.0862135,-0.108117,-1.03258,-0.864323,-1.3265,0.467781,-0.450514,0.323262,-1.63244,0.916416,0.00515118,0.0597749,-0.216867,-0.121091,0.396243,0.668281,0.455322,-0.476055,-0.0315761,-1.87022,-2.16637,1.09948,-0.220135,-0.490101,0.093429,0.489018,0.135717,-0.937586,0.340326,-1.75451,-0.0775308,0.374213,-1.81732,-1.19744,0.465194,-0.53078,0.174983,0.154383,-0.677744,0.729001,-0.307744,0.574803,-0.67772,-0.641219,1.5408,-0.787194,0.148439,-0.0631024,-0.662311,-1.02337,-0.159169,-0.159197,0.66232,0.00703963,0.189561,0.234568,-0.665978,-0.0922785,-0.220074,-1.43973,0.33022,0.938651,-0.201056,0.173985,-0.462903,0.176764,0.326463,0.502776,0.717547,0.43169,-0.0763062,-1.84645,-0.223904,-0.808729,0.453385,1.05423,-0.453545,-0.925456,0.0640224,0.497018,-0.543691,-0.785697,0.287372,0.00655245,1.49926,-0.194588,-0.405502,-0.37343,0.0636665,-1.4938,-0.463819,-0.298427,0.301066,0.50127,0.62888,-0.856048,-0.259056,0.546325,-0.164102,0.566386,0.0856764,0.375794,0.67244,-1.29822,0.298788,1.18802,-0.360133,0.934096,-1.42084,-0.00991957,-0.050271,-0.0565803,0.258606,-0.0675954,-0.66075,0.136888,-1.82175,0.0764696,-1.64862,-0.245162,0.0279828,-1.00468,-1.18086,-0.152982,0.0402168,0.368755,-0.0730656,1.36604,-1.71475,-0.183712,-0.152726,-0.489194,0.189904,-0.0693521,0.0118437,-0.943585,-0.054362,-1.09125,0.179558,1.37804,-0.624122,0.422741,-0.121319,-0.156493,-0.0730891,-1.36664,-0.689355,-0.640763,0.328205,0.324787,0.193743,-0.880221,-1.57066,-0.000408193,0.623123,-0.107663,-0.115956,0.577748,-0.824737,-0.0189045,0.419198,-1.25973,0.269874,-0.984055,-1.81938,0.226617,0.377985,0.705563,-1.63283,0.107912,-2.03877,-0.207213,-1.14148,-1.25242,-0.19737,-1.26243,0.12487,
-0.575094,-1.41224,-1.00658,-0.286119,-0.0521275,-0.915418,-0.0850927,-0.870358,0.887489,0.00685427,0.465566,0.725156,-2.23727,-0.621053,-1.39656,0.171253,0.291549,0.35415,-1.40894,0.0226259,-1.26606,0.0023736,-0.823936,-1.77121,-0.0863962,0.847075,-0.58996,-0.685124,-0.977762,-1.10651,0.608569,-1.31928,-0.441979,0.251109,-0.649717,0.00809051,0.452681,-0.886438,-1.18183,0.205183,-1.07265,-0.0496911,-1.45993,0.316354,0.775274,-0.067577,0.515401,0.853708,-2.75557,0.227227,-0.086789,-0.506291,0.626818,-0.101158,-0.581061,-0.102972,-1.85259,-1.24258,-0.333761,-0.060571,-0.141656,-0.762946,0.1704,0.513443,-0.987286,-1.84265,-1.96068,-0.772401,0.382007,0.065734,-1.82222,-1.19884,-1.53668,-0.150071,-0.168643,-1.70727,0.308043,-0.131232,0.165537,0.375133,-0.121194,1.23402,0.572285,-1.09489,-1.37216,0.0840522,-0.142313,0.519882,0.277672,0.525069,-1.51147,-0.997735,0.242421,0.220758,-1.60067,-0.0937372,0.355814,0.495782,-1.12227,-0.992166,0.272666,0.75953,-1.89869,-2.40332,-2.09026,-1.73869,0.0548289,-1.05953,-0.029106,-0.131014,0.298158,-0.334973,0.662436,0.456753,-0.222119,0.465554,-0.310282,-2.30976,-0.930175,-0.062475,-1.21823,-0.102483,-2.35395,-0.10856,-1.11966,0.786281,-1.14729,0.183781,1.04301,0.418842,-0.854947,0.00962253,0.152316,-1.61506,-1.70723,-0.0714505,0.235091,0.0954921,0.110559,-2.13721,0.0431907,-0.0242532,-2.58202,0.152747,0.453907,-0.250904,0.263114,-0.0540646,-2.47025,0.190663,-1.7272,0.207919,0.175417,-0.0156814,-0.293295,-0.0459616,-0.119361,0.58805,0.353448,-1.5614,-1.53383,0.273926,-1.62852,-1.61013,-2.41469,0.211491,-0.146149,0.443089,0.117273,0.793063,0.996889,-0.0472125,-1.28944,-0.171986,-0.0399965,-2.29449,-0.0648402,-1.4106,-0.0413537,0.456262,-0.0295592,-1.60082,-1.73125,-0.338494,0.145724,0.511384,-1.17432,-0.067412,0.553555,0.621086,0.140182,-1.63078,0.882342,-0.0759128,-1.10083,0.0752285,-1.33933,-0.72116,1.55635,0.031171,
-0.31629,0.10877,-0.332466,-0.291294,-0.732251,-0.000841701,-0.104155,-0.132806,-1.41636,-0.340877,-1.13605,0.619771,0.112948,-0.593547,0.61082,-0.0436737,-0.183582,0.0923906,0.554188,-0.132655,-1.30621,0.205913,-0.506945,-0.335782,-0.0352913,0.781495,0.624505,0.578349,-1.10203,-0.193741,1.14235,-1.90042,0.330668,0.307316,-1.57247,-0.0785754,0.394894,0.418852,-0.31104,-0.197308,-1.02443,-0.139002,0.529824,0.948893,-0.623043,-0.164036,-1.71522,-0.0833569,-0.118875,-0.216253,-0.11761,0.238404,-0.428837,-0.166885,-0.659957,0.0932155,-1.65921,0.313093,-0.497239,0.190927,0.0824284,-0.299792,-1.89832,-2.41686,-0.792444,-0.534274,-1.98254,-0.361931,-0.142829,-0.0655317,-1.64925,0.369932,-1.83043,0.00842167,-0.507513,-1.35893,0.76298,0.0795205,0.0993149,-0.166277,0.216638,1.23546,0.0555953,0.0269261,-0.76893,-0.482034,-0.063249,-1.28037,-1.41922,0.542172,-1.21022,-1.22872,0.479584,0.142775,0.100614,-0.0833866,-0.177106,0.41793,0.127546,-0.769257,-1.75738,0.885714,0.118872,1.00249,0.994394,-2.27291,0.00851727,-1.06591,-0.193117,0.0730874,0.107815,0.0427428,0.577533,0.0869422,-0.287264,-0.810687,0.543273,-1.80335,-0.798569,0.044279,0.638924,-0.0755924,0.690615,0.0673235,-0.146551,-0.0340582,-0.5774,0.442655,-0.276061,0.362259,0.702161,-0.124227,-0.639394,-1.12333,-1.69167,-0.522585,0.144861,-1.82473,-0.965336,-1.87287,0.0170567,0.162327,-0.706203,-1.88531,0.488193,-0.25881,-0.529709,-0.0654597,-0.304202,0.0696881,0.214327,0.0141753,-0.0342092,-0.0667386,-0.546951,0.545413,0.0101186,0.410082,0.520943,-0.390165,0.28451,-2.83866,-1.58424,1.05963,-0.212029,-0.913163,-0.218018,-0.0917075,0.119073,-1.32111,1.19785,-1.18069,0.158971,0.0621907,0.379678,0.259576,-0.762534,-0.196241,-0.140154,0.272542,0.376717,0.917548,0.62469,-0.789848,0.564682,0.112612,-0.638437,0.0395866,0.609631,-1.70019,-1.05537,-1.47401,-0.536795,-1.32591,-0.648557,-2.32652,-0.4819,0.113437,-0.0571677,-1.11043,
